1	0	81920
1	1	4096
1	2	24576
1	3	4096
1	4	24576
1	5	4096
1	6	24576
1	7	4096
1	8	24576
1	9	4096
1	10	24576
1	11	4096
1	12	24576
1	13	4096
1	14	24576
1	15	4096
1	16	16384
1	17	4096
1	18	8192
1	19	4096
1	20	12288
1	21	4096
1	22	12288
1	23	4096
1	24	8192
1	25	4096
1	26	8192
1	27	4096
1	28	4096
1	29	61440
1	30	4096
1	31	24576
1	32	4096
1	33	24576
1	34	4096
1	35	24576
1	36	4096
1	37	24576
1	38	4096
1	39	24576
1	40	4096
1	41	24576
1	42	4096
1	43	24576
1	44	4096
1	45	4096
1	45	4096
1	46	4096
1	46	4096
1	47	16384
1	48	16384
1	48	16384
1	48	16384
1	48	16384
1	48	16384
1	48	16384
1	48	16384
1	48	16384
1	49	16384
1	50	16384
1	51	16384
1	52	36864
1	53	28672
1	54	4096
1	55	32768
1	56	4096
1	57	8192
1	57	8192
1	58	12288
1	59	4096
1	59	4096
1	60	8192
1	60	8192
1	61	8192
1	62	12288
1	63	4096
1	64	4096
1	65	8192
1	66	8192
1	67	8192
1	68	8192
1	69	12288
1	70	4096
1	71	4096
1	72	12288
1	73	16384
1	74	4096
1	75	8192
1	76	4096
1	77	12288
1	78	4096
1	79	16384
1	80	4096
1	81	4096
1	82	8192
1	83	4096
1	84	4096
1	85	16384
1	86	16384
1	87	16384
1	88	16384
1	89	16384
1	90	12288
1	91	4096
1	92	16384
1	93	4096
1	94	4096
1	95	16384
1	95	16384
1	96	16384
1	97	32768
1	98	16384
1	99	16384
1	100	16384
1	101	16384
1	102	16384
1	103	16384
1	104	4096
1	104	4096
1	105	8192
1	106	4096
2	107	4096
2	108	53248
2	109	4096
2	110	36864
2	111	4096
2	112	28672
2	113	4096
2	114	12288
2	115	4096
2	116	8192
2	117	4096
2	118	4096
2	119	20480
2	120	4096
2	121	24576
2	122	4096
2	123	4096
2	124	20480
2	125	4096
2	126	28672
2	127	4096
2	128	24576
2	129	4096
2	130	4096
2	131	20480
2	132	4096
2	133	8192
2	134	4096
2	135	8192
2	136	4096
2	137	16384
2	138	192512
2	139	4096
2	140	57344
2	141	4096
2	142	4096
2	143	208896
2	144	4096
2	145	24576
2	146	4096
2	147	24576
2	148	4096
2	149	24576
2	150	4096
2	151	4096
2	152	20480
2	153	4096
2	154	32768
2	155	4096
2	156	4096
2	157	16384
2	157	16384
2	158	45056
2	159	16384
2	160	32768
2	161	16384
2	162	16384
2	163	16384
2	164	16384
2	165	16384
2	166	16384
2	167	16384
2	168	16384
2	169	16384
2	170	16384
2	171	16384
2	172	16384
2	173	16384
2	174	16384
2	175	12288
2	176	4096
2	177	16384
2	178	16384
2	179	16384
2	180	32768
2	181	16384
2	182	16384
2	183	16384
2	184	4096
2	185	12288
2	186	16384
2	187	32768
2	188	16384
2	189	16384
2	190	16384
2	191	16384
2	192	16384
2	193	16384
2	194	16384
2	195	16384
2	196	16384
2	45	4096
2	45	4096
2	46	4096
2	46	4096
2	197	16384
2	198	16384
2	199	49152
2	200	16384
2	201	16384
2	47	16384
2	202	16384
2	203	49152
2	204	49152
2	205	131072
2	206	16384
2	207	16384
2	208	16384
2	48	16384
2	48	16384
2	48	16384
2	48	16384
2	48	16384
2	48	16384
2	48	16384
2	48	16384
2	48	16384
2	48	16384
2	48	16384
2	48	16384
2	209	524288
2	209	524288
2	209	524288
2	209	524288
2	210	524288
2	210	524288
2	210	524288
2	211	114688
2	211	114688
2	211	114688
2	212	16384
2	213	16384
2	214	16384
2	215	49152
2	216	16384
2	217	16384
2	218	32768
2	219	16384
2	220	16384
2	221	49152
2	222	16384
2	223	16384
2	224	81920
2	225	81920
2	226	32768
2	227	16384
2	228	32768
2	229	32768
2	230	16384
2	231	16384
2	232	16384
2	233	16384
2	234	16384
2	235	16384
2	236	98304
2	237	16384
2	238	16384
2	239	16384
2	240	16384
2	56	4096
2	56	4096
2	241	4096
2	241	4096
2	241	4096
2	241	4096
2	242	12288
2	243	4096
2	243	4096
2	244	32768
2	245	16384
2	246	49152
2	247	16384
2	248	16384
2	249	32768
2	250	32768
2	251	4096
2	252	12288
2	253	16384
2	254	16384
2	255	32768
2	256	16384
2	257	16384
2	258	16384
2	259	16384
2	260	16384
2	261	16384
2	262	16384
2	263	16384
2	264	32768
2	265	16384
2	266	12288
2	267	16384
2	268	4096
2	269	4096
2	270	16384
2	271	8192
2	272	12288
2	273	4096
2	274	16384
2	275	16384
2	276	16384
2	277	16384
2	278	32768
2	279	16384
2	280	16384
2	281	16384
2	282	16384
2	283	16384
2	284	16384
2	285	16384
2	286	16384
2	287	16384
2	288	16384
2	289	16384
2	290	49152
2	291	16384
2	292	16384
2	293	16384
2	294	16384
2	295	16384
2	296	16384
2	297	16384
2	298	16384
2	299	16384
2	300	16384
2	301	16384
2	302	12288
2	303	16384
2	304	16384
2	305	4096
2	306	12288
2	307	4096
2	308	16384
2	309	16384
2	310	28672
2	311	16384
2	312	4096
2	313	12288
2	314	20480
2	315	32768
2	316	16384
2	317	16384
2	318	16384
2	319	32768
2	320	16384
2	321	16384
2	322	16384
2	323	4096
2	324	12288
2	325	16384
2	326	12288
2	327	4096
2	328	81920
2	329	16384
2	330	16384
2	331	16384
2	332	16384
2	333	16384
2	334	8192
2	335	4096
2	336	4096
2	337	16384
2	338	16384
2	339	16384
2	340	16384
2	341	16384
2	342	8192
2	343	8192
2	344	16384
2	345	16384
2	346	8192
2	347	16384
2	348	8192
2	349	16384
2	350	16384
2	351	16384
2	352	16384
2	353	16384
2	354	16384
2	355	16384
2	356	16384
2	357	16384
2	358	16384
2	359	16384
2	360	16384
2	361	16384
2	362	16384
2	363	16384
2	364	16384
2	365	16384
2	366	16384
2	367	16384
2	368	16384
2	369	16384
2	370	16384
2	371	16384
2	372	16384
2	373	16384
2	374	16384
2	375	16384
2	376	16384
2	377	32768
2	378	16384
2	379	16384
2	380	16384
2	381	16384
2	382	16384
2	382	16384
2	383	8192
2	384	4096
2	385	4096
2	386	4096
2	387	16384
2	388	4096
2	389	16384
2	390	24576
2	391	8192
2	392	16384
2	393	16384
2	394	16384
2	395	16384
2	396	4096
2	397	12288
2	398	16384
2	399	16384
2	400	4096
2	401	12288
2	402	16384
2	403	16384
2	404	16384
2	405	16384
2	406	16384
2	407	16384
2	408	16384
2	409	16384
2	410	32768
2	411	16384
2	412	16384
2	413	16384
2	414	16384
2	415	16384
2	416	16384
2	417	16384
2	104	4096
2	104	4096
2	106	4096
2	106	4096
2	418	16384
3	419	24576
3	420	4096
3	421	4096
3	422	245760
3	423	4096
3	424	12288
3	425	4096
3	426	24576
3	427	4096
3	428	57344
3	429	4096
3	430	4096
3	431	122880
3	432	4096
3	433	12288
3	434	4096
3	435	45056
3	436	4096
3	437	24576
3	438	4096
3	439	167936
3	440	4096
3	441	24576
3	442	4096
3	443	4096
3	444	20480
3	445	4096
3	446	24576
3	447	4096
3	448	4096
3	449	20480
3	450	4096
3	451	147456
3	452	4096
3	453	49152
3	454	4096
3	455	4096
3	456	49152
3	457	4096
3	458	184320
3	459	4096
3	460	12288
3	461	4096
3	462	24576
3	463	4096
3	464	4096
3	465	20480
3	466	4096
3	467	24576
3	468	4096
3	469	24576
3	470	4096
3	471	24576
3	472	4096
3	473	114688
3	474	4096
3	475	12288
3	476	49152
3	477	4096
3	478	65536
3	479	49152
3	480	4096
3	481	4096
3	482	4096
3	483	4096
3	484	16384
3	485	12288
3	486	16384
3	487	4096
3	488	16384
3	489	16384
3	490	16384
3	491	16384
3	492	12288
3	493	4096
3	494	32768
3	495	4096
3	496	32768
3	497	16384
3	498	16384
3	499	16384
3	500	16384
3	501	16384
3	502	16384
3	503	16384
3	504	16384
3	505	16384
3	506	16384
3	507	16384
3	508	16384
3	509	16384
3	510	16384
3	511	16384
3	512	16384
3	513	16384
3	514	4096
3	515	4096
3	516	4096
3	517	40960
3	518	16384
3	519	16384
3	520	16384
3	521	16384
3	522	16384
3	523	4096
3	524	4096
3	525	8192
3	526	32768
3	527	16384
3	528	16384
3	529	4096
3	530	12288
3	531	16384
3	532	16384
3	533	16384
3	534	16384
3	535	16384
3	45	4096
3	45	4096
3	45	4096
3	46	4096
3	46	4096
3	48	16384
3	48	16384
3	48	16384
3	48	16384
3	48	16384
3	48	16384
3	48	16384
3	48	16384
3	209	524288
3	209	524288
3	209	524288
3	209	524288
3	209	524288
3	209	524288
3	209	524288
3	210	524288
3	210	524288
3	210	524288
3	210	524288
3	210	524288
3	210	524288
3	210	524288
3	211	114688
3	211	114688
3	211	114688
3	211	114688
3	211	114688
3	536	16384
3	537	212992
3	538	458752
3	539	32768
3	540	16384
3	541	65536
3	542	131072
3	543	32768
3	544	32768
3	545	180224
3	546	475136
3	547	16384
3	548	16384
3	549	16384
3	550	65536
3	551	32768
3	552	16384
3	553	16384
3	554	49152
3	555	16384
3	556	16384
3	557	16384
3	558	16384
3	559	16384
3	560	16384
3	561	16384
3	562	98304
3	563	32768
3	564	49152
3	565	81920
3	566	16384
3	567	16384
3	568	16384
3	568	16384
3	569	32768
3	570	32768
3	571	49152
3	572	16384
3	573	65536
3	574	32768
3	575	32768
3	576	16384
3	577	131072
3	578	49152
3	579	49152
3	580	49152
3	581	65536
3	582	65536
3	583	16384
3	584	16384
3	585	114688
3	586	32768
3	587	16384
3	588	32768
3	589	16384
3	590	16384
3	591	49152
3	592	32768
3	593	16384
3	594	49152
3	595	16384
3	596	32768
3	597	49152
3	243	4096
3	598	32768
3	598	32768
3	598	32768
3	599	12288
3	599	12288
3	599	12288
3	600	28672
3	600	28672
3	601	4096
3	602	4096
3	603	4096
3	604	114688
3	605	49152
3	606	16384
3	607	16384
3	608	16384
3	608	16384
3	609	98304
3	610	81920
3	611	49152
3	612	16384
3	613	49152
3	614	16384
3	615	32768
3	616	16384
3	617	81920
3	617	81920
3	618	32768
3	619	16384
3	620	16384
3	621	16384
3	622	16384
3	623	16384
3	624	16384
3	625	16384
3	626	8192
3	627	4096
3	628	4096
3	629	4096
3	630	8192
3	631	4096
3	632	4096
3	633	4096
3	634	4096
3	635	4096
3	636	8192
3	637	16384
3	638	8192
3	639	8192
3	640	16384
3	641	4096
3	642	4096
3	643	8192
3	644	16384
3	645	16384
3	646	16384
3	647	16384
3	648	16384
3	649	28672
3	650	4096
3	651	32768
3	652	16384
3	653	16384
3	654	16384
3	655	4096
3	656	16384
3	657	12288
3	658	16384
3	659	16384
3	660	16384
3	661	16384
3	662	16384
3	663	16384
3	664	16384
3	665	4096
3	666	4096
3	667	4096
3	668	4096
3	669	20480
3	670	4096
3	671	4096
3	672	8192
3	673	4096
3	674	8192
3	675	8192
3	676	16384
3	677	16384
3	678	32768
3	679	4096
3	680	4096
3	681	12288
3	682	40960
3	683	8192
3	684	16384
3	685	16384
3	686	12288
3	687	4096
3	688	16384
3	689	32768
3	690	16384
3	691	16384
3	692	16384
3	693	16384
3	694	16384
3	695	16384
3	696	16384
3	697	16384
3	698	16384
3	699	12288
3	700	8192
3	701	8192
3	702	16384
3	703	8192
3	704	4096
3	705	16384
3	706	16384
3	707	16384
3	708	16384
3	709	16384
3	710	16384
3	711	16384
3	712	16384
3	713	16384
3	714	40960
3	715	8192
3	716	12288
3	717	16384
3	718	16384
3	719	16384
3	720	16384
3	721	16384
3	722	16384
3	723	12288
3	724	16384
3	725	16384
3	726	16384
3	727	32768
3	728	12288
3	729	4096
3	730	16384
3	731	16384
3	732	12288
3	733	4096
3	734	16384
3	735	16384
3	736	16384
